file_name,file_path,text,subject
高中物理必2课件：第六章 万有引力与航天 复习.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\高中物理必修2课件全套每课时（20份）\高中物理必2课件：第六章 万有引力与航天 复习.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5 章末高效整合.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5 章末高效整合.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5.1.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5.1.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5.2.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5.2.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5.3.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5.3.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5.4.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5.4.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5.5.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5.5.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5.6.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5.6.ppt,占位符,物理
（人教版）高中物理必修2课件：第5章 曲线运动5.7.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第5章 曲线运动5.7.ppt,占位符,物理
（人教版）高中物理必修2课件：第6章 万有引力与航天6 章末高效整合.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第6章 万有引力与航天6 章末高效整合.ppt,占位符,物理
（人教版）高中物理必修2课件：第6章 万有引力与航天6.1.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第6章 万有引力与航天6.1.ppt,占位符,物理
（人教版）高中物理必修2课件：第6章 万有引力与航天6.2-3.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第6章 万有引力与航天6.2-3.ppt,占位符,物理
（人教版）高中物理必修2课件：第6章 万有引力与航天6.4.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第6章 万有引力与航天6.4.ppt,占位符,物理
（人教版）高中物理必修2课件：第6章 万有引力与航天6.5.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第6章 万有引力与航天6.5.ppt,占位符,物理
（人教版）高中物理必修2课件：第6章 万有引力与航天6.6.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第6章 万有引力与航天6.6.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7 章末高效整合.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7 章末高效整合.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.1-2.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.1-2.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.10.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.10.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.3.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.3.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.4.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.4.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.5.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.5.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.6.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.6.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.7.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.7.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.8.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.8.ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.9 .ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.9 .ppt,占位符,物理
（人教版）高中物理必修2课件：第7章 机械能守恒定律7.9.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\物理\K48-02高中人教版物理全套课件\必修二\（人教版）高中物理必修2课件打包\（人教版）高中物理必修2课件：第7章 机械能守恒定律7.9.ppt,占位符,物理
高中语文人教版必修1（课件）：单元序列写作（一） 心音共鸣　写触动心灵的人和事.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：单元序列写作（一） 心音共鸣　写触动心灵的人和事.ppt,占位符,语文
高中语文人教版必修1（课件）：单元序列写作（三） 人性光辉　写人要凸显个性.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：单元序列写作（三） 人性光辉　写人要凸显个性.ppt,占位符,语文
高中语文人教版必修1（课件）：单元序列写作（二） 园丁赞歌　记叙要选好角度.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：单元序列写作（二） 园丁赞歌　记叙要选好角度.ppt,占位符,语文
高中语文人教版必修1（课件）：单元序列写作（四） 黄河九曲　写事要有点波澜(1).ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：单元序列写作（四） 黄河九曲　写事要有点波澜(1).ppt,占位符,语文
高中语文人教版必修1（课件）：第10课 短新闻两篇.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第10课 短新闻两篇.ppt,占位符,语文
高中语文人教版必修1（课件）：第11课 包身工.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第11课 包身工.ppt,占位符,语文
高中语文人教版必修1（课件）：第12课 飞向太空的航程.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第12课 飞向太空的航程.ppt,占位符,语文
高中语文人教版必修1（课件）：第1课 沁园春 长沙.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第1课 沁园春 长沙.ppt,占位符,语文
高中语文人教版必修1（课件）：第2课 诗两首.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第2课 诗两首.ppt,占位符,语文
高中语文人教版必修1（课件）：第3课 大堰河——我的保姆.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第3课 大堰河——我的保姆.ppt,占位符,语文
高中语文人教版必修1（课件）：第4课 烛之武退秦师.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第4课 烛之武退秦师.ppt,占位符,语文
高中语文人教版必修1（课件）：第5课 荆轲刺秦王.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第5课 荆轲刺秦王.ppt,占位符,语文
高中语文人教版必修1（课件）：第6课 鸿门宴.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\必修一\【2018】高中语文人教版必修1课件打包16份\高中语文人教版必修1（课件）：第6课 鸿门宴.ppt,占位符,语文
